"Feature","Probability"
"fragment_105.0675","0.683129907991"
"fragment_122.0975","0.0695804317454"
"fragment_103.0525","0.0368423893655"
"fragment_106.0725","0.0348938207207"
"fragment_117.0675","0.011738370548"
"fragment_148.0725","0.00865222091495"
"loss_197.1775","0.00593488858561"
"fragment_129.0675","0.00573854454015"
"fragment_122.0925","0.00396250247873"
"loss_101.0825","0.00367172856573"
"loss_137.1075","0.00364329964255"
"loss_119.0425","0.00358119248677"
"loss_100.0525","0.00346862805781"
"loss_58.0425","0.00346857980588"
"loss_62.0375","0.0031605148681"
"fragment_365.2025","0.00310660695897"
"fragment_159.0825","0.00303392968044"
"fragment_141.0675","0.0029556987531"
"loss_88.0525","0.00290111304472"
"fragment_169.1025","0.00283145411715"
"loss_88.0975","0.00282974614988"
"loss_73.0725","0.00263409002744"
"fragment_154.0775","0.0026072503246"
"loss_106.0775","0.0023216943013"
"fragment_344.2925","0.00230332939876"
"fragment_123.0975","0.00214882169925"
"loss_112.0525","0.00212961518885"
"loss_101.1075","0.0021229761764"
"fragment_111.0425","0.00206304029804"
"loss_185.1775","0.00198755611935"
"loss_122.0775","0.001976587817"
"fragment_128.0625","0.0018254959551"
"fragment_302.2475","0.00179761936484"
"fragment_109.0975","0.00163399463918"
"fragment_386.3375","0.00161252467383"
"loss_87.0925","0.00146545554567"
"loss_144.1175","0.00145080741048"
"fragment_360.3275","0.00144021227412"
"loss_194.1675","0.00138257689719"
"loss_104.0625","0.00138055696831"
"loss_114.1125","0.00137689793863"
"loss_122.0925","0.00136898412745"
"fragment_372.3275","0.00133541219625"
"loss_197.1075","0.00122808737366"
"loss_127.1225","0.00117063292858"
"loss_151.0975","0.00111067983115"
"loss_121.0875","0.00105107340254"
"loss_31.0225","0.00104704707572"
